show_id,type,title,director,cast,country,date_added,release_year,rating,genres,language,popularity,vote_count,vote_average,budget,revenue,ROI
55420,Movie,Another Earth,Mike Cahill,"Brit Marling, William Mapother, Matthew-Lee Erlbach, Meggan Lennon, AJ Diana",United States of America,2011-07-22,2011,6.7,"Drama, Science Fiction",en,12.471,1645,6.7,100000,1938783,19.39
62630,Movie,The Devil's Double,Lee Tamahori,"Dominic Cooper, Ludivine Sagnier, Raad Rawi, Philip Quast, Mem Ferda","Netherlands, Belgium",2011-02-11,2011,6.7,"Drama, Action, Thriller, Crime, War",en,12.329,560,6.7,19100000,5728213,0.3
38319,Movie,Your Highness,David Gordon Green,"Danny McBride, James Franco, Natalie Portman, Zooey Deschanel, Justin Theroux",United States of America,2011-04-08,2011,5.3,"Comedy, Fantasy, Adventure, Action",en,12.142,1339,5.3,49900000,28013733,0.56
50725,Movie,Take Me Home Tonight,Michael Dowse,"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer, Michelle Trachtenberg","Germany, United States of America",2011-03-04,2011,5.979,"Comedy, Drama, Romance",en,12.047,680,5.979,19000000,6900000,0.36
67911,Movie,Bucky Larson: Born to Be a Star,Tom Brady,"Nick Swardson, Christina Ricci, Don Johnson, Stephen Dorff, Ido Mosseri",United States of America,2011-09-09,2011,4.3,Comedy,en,11.964,177,4.3,10000000,2500000,0.25
50357,Movie,Apollo 18,Gonzalo López-Gallego,"Ryan Robbins, Warren Christie, Lloyd Owen, Andrew Airlie, Michael Kopsa","Canada, Russia, United States of America",2011-07-20,2011,5.3,"Horror, Thriller, Science Fiction",en,11.905,1004,5.3,5000000,25562924,5.11
89708,Movie,Samsara,Ron Fricke,"Ni Made Megahadi Pratiwi, Puti Sri Candra Dewi, Putu Dinda Pratika, Marcos Luna, Hiroshi Ishiguro","Brazil, China, Denmark, Egypt, Ethiopia, Ghana, Indonesia, Italy, Japan, Jordan, Namibia, Saudi Arabia, South Korea, Thailand, United Arab Emirates, United States of America",2011-09-16,2011,8.1,Documentary,en,11.899,618,8.1,4000000,2639616,0.66
59117,Movie,Torrente 4: Lethal crisis,Santiago Segura,"Santiago Segura, Yon González, Ana Obregón, Maria Lapiedra, Javier Gutiérrez",Spain,2011-03-11,2011,5.5,"Comedy, Crime, Action",es,11.875,166,5.5,7500000,29737384,3.96
75198,Movie,Welcome Aboard,Eric Lavaine,"Franck Dubosc, Valérie Lemercier, Gérard Darmon, Luisa Ranieri, Lionnel Astier",France,2011-10-05,2011,5.491,Comedy,fr,11.869,522,5.491,12000000,9927260,0.83
94047,Movie,My Way,Kang Je-kyu,"Jang Dong-gun, Joe Odagiri, Fan Bingbing, Kim In-kwon, Lee Yeon-hee",South Korea,2011-12-21,2011,7.852,"Drama, Action, History, War",ko,11.868,394,7.852,25500000,16653488,0.65
57157,Movie,Young Adult,Jason Reitman,"Charlize Theron, Patton Oswalt, Patrick Wilson, Elizabeth Reaser, Collette Wolfe",United States of America,2011-11-11,2011,5.8,"Comedy, Drama",en,11.847,1263,5.8,12000000,22939027,1.91
74536,Movie,The Son of No One,Dito Montiel,"Channing Tatum, Al Pacino, Juliette Binoche, Katie Holmes, James Ransone",United States of America,2011-11-04,2011,5.1,"Drama, Thriller, Crime",en,11.706,312,5.1,15000000,618425,0.04
45658,Movie,Everything Must Go,Dan Rush,"Will Ferrell, C.J. Wallace, Rebecca Hall, Michael Peña, Rosalie Michaels",United States of America,2011-05-13,2011,6.155,"Comedy, Drama, Romance",en,11.597,611,6.155,5000000,2614773,0.52
62837,Movie,Dolphin Tale,Charles Martin Smith,"Morgan Freeman, Ashley Judd, Harry Connick Jr., Nathan Gamble, Kris Kristofferson",United States of America,2011-09-22,2011,6.9,"Drama, Family",en,11.555,650,6.9,37000000,95404397,2.58
79464,Movie,Rockstar,Imtiaz Ali,"Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Aditi Rao Hydari, Kumud Mishra",India,2011-11-11,2011,7.3,"Drama, Music, Romance",hi,11.459,196,7.3,10920000,19660000,1.8
58232,Movie,Chalet Girl,Phil Traill,"Felicity Jones, Ed Westwick, Brooke Shields, Bill Nighy, Tamsin Egerton","Austria, Germany, United Kingdom",2011-02-02,2011,6.4,"Comedy, Romance",en,11.449,639,6.4,8000000,5468650,0.68
49012,Movie,Arthur,Jason Winer,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner, Geraldine James",United States of America,2011-04-08,2011,5.5,"Comedy, Romance",en,11.397,740,5.5,40000000,48147945,1.2
79553,Movie,The Front Line,Jang Hoon,"Shin Ha-kyun, Go Soo, Lee Je-hoon, Ryu Seung-su, Ko Chang-seok",South Korea,2011-07-20,2011,7.2,"Drama, Action, War",ko,11.321,187,7.2,10000000,15786086,1.58
63493,Movie,The Ledge,Matthew Chapman,"Charlie Hunnam, Liv Tyler, Terrence Howard, Patrick Wilson, Jaqueline Fleming","United States of America, Germany",2011-05-06,2011,6.133,"Drama, Thriller",en,11.291,349,6.133,10000000,610986,0.06
61891,Movie,Anonymous,Roland Emmerich,"Jamie Campbell Bower, Rhys Ifans, David Thewlis, Joely Richardson, Vanessa Redgrave","Germany, United Kingdom, United States of America",2011-10-21,2011,6.4,"Drama, History, Thriller",en,11.189,727,6.4,30000000,15395087,0.51
55347,Movie,Beginners,Mike Mills,"Ewan McGregor, Christopher Plummer, Mélanie Laurent, Goran Višnjić, Kai Lennox","Canada, United States of America",2011-06-03,2011,6.848,"Drama, Romance, Comedy",en,11.157,1048,6.848,3200000,14311701,4.47
73499,Movie,The Double,Michael Brandt,"Richard Gere, Topher Grace, Martin Sheen, Tamer Hassan, Stephen Moyer",United States of America,2011-10-27,2011,5.797,"Action, Drama, Crime",en,11.038,670,5.797,17000000,4729855,0.28
72113,Movie,Carnage,Roman Polanski,"Jodie Foster, Kate Winslet, Christoph Waltz, John C. Reilly, Elvis Polanski","France, Germany, Poland, Spain, United States of America",2011-09-16,2011,7.2,"Comedy, Drama",en,10.95,2945,7.2,25000000,30722632,1.23
41517,Movie,Ra.One,Anubhav Sinha,"Shah Rukh Khan, Arjun Rampal, Kareena Kapoor Khan, Armaan Verma, Tom Wu",India,2011-10-24,2011,5.7,"Adventure, Action, Science Fiction",hi,10.928,338,5.7,24000000,35911689,1.5
57119,Movie,Jumping the Broom,Salim Akil,"Paula Patton, Laz Alonso, Angela Bassett, Loretta Devine, Meagan Good",United States of America,2011-05-06,2011,5.9,Comedy,en,10.911,207,5.9,6600000,37700000,5.71
81401,Movie,The Turin Horse,Béla Tarr,"János Derzsi, Erika Bók, Mihály Kormos, Lajos Kovács, Mihály Ráday","France, Germany, Hungary, Switzerland",2011-03-31,2011,7.7,Drama,hu,10.782,363,7.7,1000000,162088,0.16
79120,Movie,Weekend,Andrew Haigh,"Tom Cullen, Chris New, Jonathan Race, Laura Freeman, Loreto Murray",United Kingdom,2011-10-23,2011,7.275,"Drama, Romance",en,10.765,531,7.275,120000,484592,4.04
66125,Movie,Red Dog,Kriv Stenders,"Josh Lucas, Rachael Taylor, Rohan Nichol, Luke Ford, Arthur Angel","Australia, United States of America",2011-08-04,2011,7.3,"Drama, Comedy, Family",en,10.749,400,7.3,5,13,2.6
63207,Movie,Intruders,Juan Carlos Fresnadillo,"Clive Owen, Carice van Houten, Ella Purnell, Adrian Rawlins, Daniel Brühl","United States of America, Spain, United Kingdom",2011-09-12,2011,5.5,"Thriller, Horror, Fantasy",en,10.694,516,5.5,13000000,3012210,0.23
60420,Movie,Like Crazy,Drake Doremus,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley, Alex Kingston",United States of America,2011-10-28,2011,6.4,"Drama, Romance",en,10.69,1041,6.4,250000,3542353,14.17
89008,Movie,The Oranges,Julian Farino,"Leighton Meester, Hugh Laurie, Alia Shawkat, Allison Janney, Catherine Keener",United States of America,2011-09-09,2011,5.51,"Comedy, Romance, Drama",en,10.599,489,5.51,7000000,1941667,0.28
53487,Movie,This Must Be the Place,Paolo Sorrentino,"Sean Penn, Olwen Fouéré, Eve Hewson, Johnny Ward, Sam Keeley","Italy, France, Ireland",2011-08-24,2011,7.0,Drama,en,10.579,1230,7.0,25000000,11790979,0.47
41109,Movie,Don 2,Farhan Akhtar,"Shah Rukh Khan, Priyanka Chopra Jonas, Boman Irani, Kunal Kapoor, Lara Dutta",India,2011-12-23,2011,7.0,"Action, Thriller",hi,10.554,239,7.0,11000000,2900000,0.26
88794,Movie,J. Edgar,Clint Eastwood,"Leonardo DiCaprio, Naomi Watts, Armie Hammer, Josh Lucas, Josh Hamilton",United States of America,2011-11-09,2011,6.231,"Drama, Crime, History",en,10.491,2438,6.231,35000000,84606030,2.42
75622,Movie,Rampart,Oren Moverman,"Woody Harrelson, Robin Wright, Sigourney Weaver, Ned Beatty, Ben Foster","United States of America, Ireland",2011-11-23,2011,5.5,"Crime, Drama",en,10.46,369,5.5,12000000,972512,0.08
78206,Movie,Chicken with Plums,"Marjane Satrapi, Vincent Paronnaud","Mathieu Amalric, Édouard Baer, Maria de Medeiros, Golshifteh Farahani, Éric Caravaca","Belgium, France, Germany",2011-10-26,2011,7.1,"Comedy, Drama",fr,10.441,161,7.1,12000000,3265941,0.27
72478,Movie,Suicide Room,Jan Komasa,"Jakub Gierszał, Roma Gąsiorowska, Agata Kulesza, Krzysztof Pieczyński, Rafał Fudalej",Poland,2011-03-04,2011,7.3,"Drama, Thriller",pl,10.419,461,7.3,1400000,4878284,3.48
50780,Movie,The Beaver,Jodie Foster,"Mel Gibson, Jodie Foster, Jennifer Lawrence, Anton Yelchin, Zachary Booth","United Arab Emirates, United States of America",2011-05-05,2011,6.4,Drama,en,10.395,865,6.4,21000000,970816,0.05
77117,Movie,Sunny,Kang Hyung-chul,"Yoo Ho-jeong, Shim Eun-kyung, Jin Hee-kyung, Kang So-ra, Koh Soo-hee",South Korea,2011-05-04,2011,7.8,"Drama, Comedy",ko,10.291,165,7.8,3550000,48000000,13.52
73937,Movie,The Big Year,David Frankel,"Steve Martin, Jack Black, Owen Wilson, Brian Dennehy, Anjelica Huston","United States of America, United Kingdom",2011-10-13,2011,6.0,Comedy,en,10.281,820,6.0,41000000,8200000,0.2
44564,Movie,The Dilemma,Ron Howard,"Vince Vaughn, Kevin James, Winona Ryder, Jennifer Connelly, Queen Latifah",United States of America,2011-01-13,2011,5.3,"Comedy, Drama",en,10.253,859,5.3,70000000,67112664,0.96
76349,Movie,1911,"Zhang Li, Jackie Chan","Jackie Chan, Li Bingbing, Joan Chen, Jaycee Chan, Jiang Wu","China, Hong Kong, Taiwan",2011-09-23,2011,5.7,"Adventure, Drama, Action, History, War",zh,10.205,154,5.7,30000000,3807134,0.13
79224,Movie,War of the Arrows,Kim Han-min,"Park Hae-il, Moon Chae-won, Kim Moo-yul, Ryu Seung-ryong, Park Ki-woong","South Korea, United States of America",2011-08-10,2011,7.2,"Drama, Action, History",ko,10.165,264,7.2,8000000,49000000,6.12
80591,Movie,W.E.,Madonna,"Abbie Cornish, Andrea Riseborough, James D'Arcy, Oscar Isaac, Richard Coyle","United Kingdom, United States of America",2011-09-01,2011,6.4,"Drama, Romance",en,10.073,290,6.4,15000000,868439,0.06
54518,Movie,Justin Bieber: Never Say Never,Jon M. Chu,"Justin Bieber, Nathan Morris, Wanya Morris, Shawn Stockman, Miley Cyrus",United States of America,2011-02-11,2011,5.196,"Music, Documentary, Family",en,10.06,410,5.196,13000000,99036827,7.62
59968,Movie,Our Idiot Brother,Jesse Peretz,"Paul Rudd, Elizabeth Banks, Zooey Deschanel, Emily Mortimer, Steve Coogan",United States of America,2011-08-26,2011,6.1,"Comedy, Drama",en,10.056,977,6.1,5000000,24816118,4.96
73873,Movie,Albert Nobbs,Rodrigo García,"Glenn Close, Mia Wasikowska, Aaron Taylor-Johnson, Janet McTeer, Pauline Collins","United States of America, France, Ireland, United Kingdom",2011-12-21,2011,6.3,Drama,en,10.046,473,6.3,8000000,5634828,0.7
70586,Movie,Setup,Mike Gunther,"50 Cent, Ryan Phillippe, Bruce Willis, James Remar, Randy Couture",United States of America,2011-10-17,2011,4.9,"Action, Crime, Drama, Thriller",en,10.03,416,4.9,20000000,2128186,0.11
75900,Movie,My Week with Marilyn,Simon Curtis,"Michelle Williams, Kenneth Branagh, Eddie Redmayne, Dominic Cooper, Philip Jackson","United Kingdom, United States of America",2011-11-23,2011,6.7,"Drama, Romance",en,9.989,1295,6.7,6400000,35100000,5.48
62046,Movie,Flypaper,Rob Minkoff,"Patrick Dempsey, Ashley Judd, Tim Blake Nelson, Mekhi Phifer, Matt Ryan","Germany, United States of America",2011-08-19,2011,6.4,"Mystery, Comedy, Crime",en,9.907,758,6.4,5000000,3142154,0.63
38753,Movie,Passion Play,Mitch Glazer,"Megan Fox, Mickey Rourke, Bill Murray, Rhys Ifans, Kelly Lynch",United States of America,2011-01-10,2011,4.8,"Drama, Romance, Fantasy, Horror",en,9.749,112,4.8,8000000,25603,0.0
60309,Movie,The Conspirator,Robert Redford,"James McAvoy, Robin Wright, Evan Rachel Wood, Kevin Kline, Alexis Bledel",United States of America,2011-04-15,2011,6.5,"Crime, Drama, History",en,9.591,453,6.5,25000000,15478800,0.62
81870,Movie,Flying Swords of Dragon Gate,Tsui Hark,"Jet Li, Zhou Xun, Chen Kun, Gwei Lun-Mei, Chris Lee Yuchun","China, Hong Kong",2011-12-15,2011,6.3,"Action, Adventure, Drama",zh,9.574,212,6.3,35000000,127709,0.0
50601,Movie,5 Days of War,Renny Harlin,"Rupert Friend, Val Kilmer, Andy García, Dean Cain, Emmanuelle Chriqui",United States of America,2011-06-06,2011,5.621,"War, Drama",en,9.553,194,5.621,20000000,87793,0.0
51497,Movie,Fast Five,Justin Lin,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson, Ludacris",United States of America,2011-04-20,2011,7.242,"Action, Thriller, Crime",en,9.524,8304,7.242,125000000,626100000,5.01
51017,Movie,Madea's Big Happy Family,Tyler Perry,"Tyler Perry, Loretta Devine, Shad Moss, Cassi Davis, Shannon Kane",United States of America,2011-04-22,2011,6.7,"Comedy, Drama",en,9.417,141,6.7,25000000,54161287,2.17
60422,Movie,Another Happy Day,Sam Levinson,"Ellen Barkin, Ezra Miller, Ellen Burstyn, Demi Moore, Thomas Haden Church","Australia, United States of America",2011-11-18,2011,5.6,"Comedy, Drama",en,9.323,113,5.6,4000000,355688,0.09
313230,Movie,Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge,Wei Te-sheng,"Nolay Piho, Umin Boya, Masanobu Ando, Sabu Kawahara, Vivian Hsu","Hong Kong, Netherlands, Taiwan, United States of America",2011-09-30,2011,8.1,"Action, Drama, History",zh,9.281,81,8.1,25000000,29000000,1.16
78570,Movie,Top Cat: The Movie,Alberto Mar,"Rául Anaya, Jorge Arvizu, Mario Castañeda, Eduardo Garza, Jesús Guzmán","Argentina, Mexico, United Kingdom",2011-09-16,2011,5.9,"Animation, Family, Comedy",es,9.275,80,5.9,6000000,16611575,2.77
58882,Movie,Snow Flower and the Secret Fan,Wayne Wang,"Li Bingbing, Jun Ji-hyun, Hugh Jackman, Vivian Wu, Jiang Wu",China,2011-07-15,2011,6.1,"Drama, History",en,9.237,91,6.1,134005,1332231,9.94
55725,Movie,Win Win,Tom McCarthy,"Paul Giamatti, Alex Shaffer, Amy Ryan, Melanie Lynskey, Bobby Cannavale",United States of America,2011-03-18,2011,6.828,"Drama, Comedy",en,9.222,504,6.828,10831173,10654385,0.98
69798,Movie,The Inbetweeners Movie,Ben Palmer,"Simon Bird, James Buckley, Blake Harrison, Joe Thomas, Emily Head","Spain, United Kingdom, United States of America",2011-08-19,2011,6.2,Comedy,en,8.97,918,6.2,4500000,88823111,19.74
59296,Movie,"Love, Wedding, Marriage",Dermot Mulroney,"Mandy Moore, Kellan Lutz, James Brolin, Jane Seymour, Jessica Szohr",United States of America,2011-06-03,2011,5.2,"Comedy, Romance",en,8.962,194,5.2,13000000,51917,0.0
73963,Movie,Creature,Fred Andrews,"Mehcad Brooks, Serinda Swan, Dillon Casey, Lauren Schneider, Aaron Hill",United States of America,2011-09-09,2011,5.316,Horror,en,8.957,98,5.316,3000000,533235,0.18
70590,Movie,Singham,Rohit Shetty,"Ajay Devgn, Kajal Agarwal, Prakash Raj, Sachin Khedekar, Ashok Saraf",India,2011-07-22,2011,6.507,"Drama, Action, Crime",hi,8.848,152,6.507,4800000,30000000,6.25
56780,Movie,Atlas Shrugged: Part I,Paul Johansson,"Taylor Schilling, Grant Bowler, Matthew Marsden, Edi Gathegi, Jsu Garcia",United States of America,2011-04-14,2011,5.4,"Drama, Thriller, Science Fiction, Mystery",en,8.846,199,5.4,20000000,4627375,0.23
98344,Movie,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,Wei Te-sheng,"Nolay Piho, Umin Boya, Masanobu Ando, Sabu Kawahara, Vivian Hsu","Hong Kong, Netherlands, Taiwan, United States of America",2011-09-09,2011,7.3,"Drama, Action, History",zh,8.831,102,7.3,25000000,29000000,1.16
60062,Movie,Judy Moody and the Not Bummer Summer,John Schultz,"Jordana Beatty, Parris Mosteller, Heather Graham, Janet Varney, Preston Bailey",United States of America,2011-06-10,2011,6.1,"Comedy, Family",en,8.828,88,6.1,20000000,14166853,0.71
49010,Movie,Hobo with a Shotgun,Jason Eisener,"Rutger Hauer, Molly Dunsworth, Gregory Smith, Robb Wells, Brian Downey",Canada,2011-05-06,2011,5.9,"Crime, Action, Thriller",en,8.729,630,5.9,3000000,748453,0.25
44754,Movie,Margaret,Kenneth Lonergan,"Anna Paquin, J. Smith-Cameron, Mark Ruffalo, Jeannie Berlin, Jean Reno",United States of America,2011-09-30,2011,6.4,Drama,en,8.713,298,6.4,14000000,46495,0.0
76696,Movie,Sidewalls,Gustavo Taretto,"Pilar López de Ayala, Javier Drolas, Inés Efrón, Rafael Ferro, Jorge Ernesto Lanata","Argentina, Germany, Spain",2011-06-01,2011,7.5,"Drama, Romance",es,8.621,297,7.5,11000000,2140,0.0
57586,Movie,African Cats,"Keith Scholey, Alastair Fothergill","Samuel L. Jackson, Patrick Stewart",United States of America,2011-04-21,2011,7.351,"Documentary, Adventure",en,8.595,235,7.351,5000000,30857747,6.17
70868,Movie,I Don't Know How She Does It,Douglas McGrath,"Sarah Jessica Parker, Pierce Brosnan, Greg Kinnear, Christina Hendricks, Kelsey Grammer",United States of America,2011-09-16,2011,5.2,"Romance, Comedy",en,8.57,395,5.2,24000000,31410151,1.31
56401,Movie,The Music Never Stopped,Jim Kohlberg,"J.K. Simmons, Lou Taylor Pucci, Julia Ormond, Cara Seymour, Mía Maestro",United States of America,2011-03-18,2011,7.2,Drama,en,8.564,161,7.2,4000000,253899,0.06
62796,Movie,William & Kate,Mark Rosman,"Camilla Luddington, Nico Evers-Swindell, Victoria Tennant, Charles Shaughnessy, Ben Cross",Desconocido,2011-04-18,2011,5.53,"Drama, Romance, TV Movie",en,8.523,118,5.53,20,15,0.75
67308,Movie,3-D Sex and Zen: Extreme Ecstasy,Christopher Sun,"Hiro Hayama, Leni Lan, Yukiko Suo, Saori Hara, Tony Ho",Hong Kong,2011-04-14,2011,5.5,"History, Romance, Drama",cn,8.477,178,5.5,3500000,10306807,2.94
78381,Movie,Twixt,Francis Ford Coppola,"Val Kilmer, Bruce Dern, Elle Fanning, Ben Chaplin, Joanne Whalley",United States of America,2011-09-10,2011,5.1,"Mystery, Fantasy, Horror",en,8.412,294,5.1,7000000,647839,0.09
43935,Movie,Dylan Dog: Dead of Night,Kevin Munroe,"Brandon Routh, Peter Stormare, Sam Huntington, Taye Diggs, Anita Briem",United States of America,2011-03-16,2011,4.7,"Action, Comedy, Horror, Mystery, Science Fiction, Thriller, Fantasy",en,8.272,502,4.7,20000000,4634062,0.23
57276,Movie,Pina,Wim Wenders,"Regina Advento, Malou Airaudo, Ruth Amarante, Pina Bausch, Jorge Puerta","France, Germany, United Kingdom, United States of America",2011-02-24,2011,7.425,Documentary,de,8.07,247,7.425,4317946,14624826,3.39
67748,Movie,Snowtown,Justin Kurzel,"Lucas Pittaway, Daniel Henshall, Louise Harris, Frank Cwertniak, Matthew Howard",Australia,2011-05-19,2011,6.3,"Crime, Drama",en,7.958,308,6.3,2000000,1349387,0.67
67675,Movie,Glee: The Concert Movie,Kevin Tancharoen,"Lea Michele, Cory Monteith, Dianna Agron, Chris Colfer, Darren Criss",United States of America,2011-08-11,2011,7.3,"Music, Documentary, Family",en,7.857,268,7.3,9000000,18700000,2.08
85495,Movie,Twilight Portrait,Angelina Nikonova,"Sergey Borisov, Olga Dihovichnaya, Sergei Golyudov, Roman Merinov, Vsevolod Voronov",Russia,2011-11-10,2011,6.3,Drama,ru,7.797,50,6.3,20000,154098,7.7
84355,Movie,Your Sister's Sister,Lynn Shelton,"Emily Blunt, Rosemarie DeWitt, Mark Duplass, Michael Harring, Mike Birbiglia",United States of America,2011-09-11,2011,6.5,Comedy,en,7.728,336,6.5,125000,3242802,25.94
79777,Movie,In the Land of Blood and Honey,Angelina Jolie,"Zana Marjanović, Goran Kostić, Branko Đurić, Džana Pinjo, Miloš Timotijević","United Kingdom, United States of America",2011-12-22,2011,5.8,"Drama, Romance, War",en,7.685,149,5.8,10000000,303877,0.03
74639,Movie,Overheard 2,"Felix Chong Man-Keung, Alan Mak Siu-Fai","Daniel Wu, Louis Koo, Sean Lau Ching-Wan, Michelle Ye Xuan, Kenneth Tsang","China, Hong Kong",2011-08-18,2011,6.5,"Action, Crime, Thriller",cn,7.645,76,6.5,8000000,4040142,0.51
51588,Movie,Prom,Joe Nussbaum,"Aimee Teegarden, Thomas McDonell, Nolan Sotillo, Cameron Monaghan, Danielle Campbell",United States of America,2011-04-29,2011,6.112,"Comedy, Romance",en,7.638,454,6.112,8000000,10130000,1.27
77221,Movie,Black Gold,Jean-Jacques Annaud,"Mark Strong, Antonio Banderas, Freida Pinto, Tahar Rahim, Riz Ahmed","France, Italy, Qatar, Tunisia",2011-12-21,2011,6.5,"Adventure, Drama",en,7.63,282,6.5,40000000,5446000,0.14
55720,Movie,A Better Life,Chris Weitz,"Demián Bichir, José Julián, Chelsea Rendon, Dolores Heredia, Joaquín Cosío",United States of America,2011-06-24,2011,7.2,Drama,en,7.603,230,7.2,10000000,1800000,0.18
76994,Movie,Box Office 3D: The Filmest of Films,Ezio Greggio,"Ezio Greggio, Antonello Fassari, Anna Falchi, Gina Lollobrigida, Maurizio Mattioli","Bulgaria, Italy",2011-09-09,2011,2.804,Comedy,it,7.598,240,2.804,5000000,2777000,0.56
92182,Movie,Silent House,"Laura Lau, Chris Kentis","Elizabeth Olsen, Adam Trese, Eric Sheffer Stevens, Julia Chan, Haley Murphy","France, United States of America",2011-01-21,2011,5.4,"Horror, Mystery, Drama",en,7.594,407,5.4,2000000,13101672,6.55
53174,Movie,Kokowääh,Til Schweiger,"Til Schweiger, Emma Schweiger, Jasmin Gerat, Samuel Finzi, Sanny van Heteren",Germany,2011-02-03,2011,6.3,Comedy,de,7.567,276,6.3,5650000,43000000,7.61
87368,Movie,17 Girls,"Delphine Coulin, Muriel Coulin","Louise Grinberg, Juliette Darche, Roxane Duran, Esther Garrel, Yara Pilartz",France,2011-06-13,2011,5.5,Drama,fr,7.491,315,5.5,4141459,201607,0.05
81857,Movie,Alps,Yorgos Lanthimos,"Angeliki Papoulia, Aris Servetalis, Johnny Vekris, Ariane Labed, Stavros Psyllakis","Canada, France, Greece, United States of America",2011-09-01,2011,6.3,Drama,el,7.373,312,6.3,97000,15292,0.16
73532,Movie,Le Havre,Aki Kaurismäki,"André Wilms, Kati Outinen, Jean-Pierre Darroussin, Blondin Miguel, Elina Salo","Finland, France, Germany",2011-09-08,2011,7.0,"Drama, Comedy",fr,7.365,433,7.0,3850000,4230854,1.1
57353,Movie,Cat Run,John Stockwell,"Paz Vega, Janet McTeer, Alphonso McAuley, Scott Mechlowicz, Christopher McDonald",United States of America,2011-04-01,2011,5.331,"Action, Comedy, Thriller",en,7.209,148,5.331,25000000,65708,0.0
74505,Movie,Lovely Molly,Eduardo Sánchez,"Gretchen Lodge, Johnny Lewis, Alexandra Holden, Ken Arnold, Brenna McDonough","United States of America, Germany",2011-09-14,2011,5.1,"Horror, Thriller",en,7.169,230,5.1,1000000,18463,0.02
47760,Movie,Restless,Gus Van Sant,"Mia Wasikowska, Henry Hopper, Ryo Kase, Schuyler Fisk, Jane Adams",United States of America,2011-09-16,2011,6.515,"Drama, Romance",en,7.147,408,6.515,8000000,2500000,0.31
91550,Movie,Violet & Daisy,Geoffrey Fletcher,"Saoirse Ronan, Alexis Bledel, James Gandolfini, Marianne Jean-Baptiste, Danny Trejo",United States of America,2011-09-15,2011,6.1,"Thriller, Crime, Drama, Action, Comedy",en,7.11,261,6.1,8000000,108139,0.01
77461,Movie,Where Do We Go Now?,Nadine Labaki,"Claude Msawbaa, Leyla Hakim, Nadine Labaki, Yvonne Maalouf, Antoinette Noufaily","Egypt, France, Italy, Lebanon, Qatar",2011-09-14,2011,7.5,"Drama, Comedy",ar,6.981,197,7.5,6700000,21000000,3.13
104711,Movie,Tom Sawyer,Hermine Huntgeburth,"Louis Hofmann, Heike Makatsch, Benno Fürmann, Joachim Król, Peter Lohmeyer","France, Germany, Romania",2011-11-17,2011,5.9,"Adventure, Family",de,6.853,48,5.9,8500000,2963639,0.35
85435,Movie,A Few Best Men,Stephan Elliott,"Rebel Wilson, Xavier Samuel, Olivia Newton-John, Kris Marshall, Kevin Bishop","Australia, United Kingdom",2011-10-14,2011,5.7,Comedy,en,6.851,432,5.7,14400000,15500000,1.08
66120,Movie,The Monk,Dominik Moll,"Vincent Cassel, Déborah François, Joséphine Japy, Sergi López, Catherine Mouchet","Spain, France",2011-07-12,2011,5.4,Thriller,fr,6.81,105,5.4,11000000,1809527,0.16
58522,Movie,Boris: The Film,"Giacomo Ciarrapico, Mattia Torre, Luca Vendruscolo","Francesco Pannofino, Caterina Guzzanti, Alessandro Tiberi, Alberto Di Stasio, Antonio Catania",Italy,2011-04-01,2011,6.928,Comedy,it,6.766,601,6.928,3347850,1248748,0.37
91070,Movie,L!fe Happens,Kat Coiro,"Krysten Ritter, Kate Bosworth, Rachel Bilson, Geoff Stults, Justin Kirk","Canada, United States of America",2011-06-18,2011,5.5,"Comedy, Drama, Romance",en,6.667,145,5.5,930000,30905,0.03
81273,Movie,The Dirty Picture,Milan Luthria,"Vidya Balan, Emraan Hashmi, Tusshar Kapoor, Naseeruddin Shah, Anju Mahendru",India,2011-12-02,2011,6.3,"Comedy, Drama",hi,6.18,80,6.3,2600000,17000000,6.54
67109,Movie,Delhi Belly,Abhinay Deo,"Imran Khan, Kunaal Roy Kapur, Vir Das, Shenaz Treasury, Poorna Jagannathan",India,2011-07-01,2011,7.1,"Action, Comedy",hi,6.17,186,7.1,4090000,18035000,4.41
51995,Movie,Salvation Boulevard,George Ratliff,"Jennifer Connelly, Marisa Tomei, Pierce Brosnan, Ed Harris, Greg Kinnear",United States of America,2011-07-15,2011,5.3,"Comedy, Thriller, Action, Drama",en,6.162,77,5.3,5500000,89182,0.02
92493,Movie,Edwin Boyd: Citizen Gangster,Nathan Morlando,"Scott Speedman, Kevin Durand, Kelly Reilly, Joseph Cross, Brendan Fletcher","Canada, Mexico",2011-09-10,2011,5.5,"Crime, Drama, History",en,6.111,57,5.5,5000000,625,0.0
93188,Movie,Beloved,Christophe Honoré,"Chiara Mastroianni, Catherine Deneuve, Ludivine Sagnier, Louis Garrel, Miloš Forman","Czech Republic, France, United Kingdom",2011-08-17,2011,6.2,"Drama, Romance, Music",fr,5.982,75,6.2,8978040,77348,0.01
